latitude_bin,longitude_bin,hour,alert_count
41.700000,-87.630000,11:00,3
41.980000,-87.730000,02:00,3
41.760000,-87.750000,20:00,3
41.700000,-87.620000,19:00,3
41.760000,-87.800000,22:00,3
41.770000,-87.570000,04:00,3
41.770000,-87.570000,18:00,3
41.700000,-87.620000,13:00,3
41.770000,-87.570000,23:00,3
41.770000,-87.580000,09:00,3
41.930000,-87.750000,07:00,3
41.690000,-87.630000,23:00,3
41.970000,-87.880000,10:00,3
41.780000,-87.740000,07:00,3
41.780000,-87.600000,16:00,3
41.770000,-87.670000,03:00,3
41.880000,-87.770000,11:00,3
41.770000,-87.660000,13:00,3
41.700000,-87.580000,19:00,3
41.960000,-87.770000,04:00,3
41.930000,-87.770000,04:00,3
41.770000,-87.680000,07:00,3
41.690000,-87.650000,20:00,3
41.900000,-87.640000,10:00,3
41.770000,-87.620000,06:00,3
41.700000,-87.580000,23:00,3
41.880000,-87.770000,01:00,3
41.980000,-87.700000,05:00,3
41.900000,-87.620000,08:00,3
41.940000,-87.660000,11:00,3
41.780000,-87.720000,22:00,3
41.990000,-87.810000,01:00,3
41.780000,-87.730000,03:00,3
41.900000,-87.620000,07:00,3
41.900000,-87.620000,06:00,3
41.780000,-87.730000,15:00,3
41.770000,-87.670000,06:00,3
41.690000,-87.650000,22:00,3
41.770000,-87.620000,08:00,3
41.880000,-87.760000,00:00,3
41.770000,-87.620000,07:00,3
41.770000,-87.650000,07:00,3
41.960000,-87.920000,19:00,2
41.960000,-87.680000,05:00,2
41.970000,-87.910000,03:00,2
41.970000,-87.880000,08:00,2
41.970000,-87.910000,09:00,2
41.990000,-87.660000,09:00,2
42.000000,-87.660000,20:00,2
41.960000,-87.930000,01:00,2
42.010000,-87.830000,20:00,2
41.970000,-87.690000,03:00,2
41.960000,-87.880000,23:00,2
42.020000,-87.680000,21:00,2
41.980000,-87.900000,04:00,2
41.970000,-87.870000,16:00,2
41.990000,-87.670000,06:00,2
41.990000,-87.920000,10:00,2
41.990000,-87.690000,07:00,2
41.960000,-87.680000,09:00,2
41.960000,-87.680000,08:00,2
41.950000,-87.890000,06:00,2
41.950000,-87.790000,03:00,2
41.970000,-87.690000,10:00,2
41.970000,-87.690000,09:00,2
41.970000,-87.660000,06:00,2
41.970000,-87.690000,06:00,2
41.960000,-87.780000,02:00,2
41.970000,-87.660000,09:00,2
41.960000,-87.880000,13:00,2
41.960000,-87.880000,18:00,2
42.020000,-87.680000,16:00,2
41.990000,-87.830000,06:00,2
41.960000,-87.920000,04:00,2
41.990000,-87.900000,04:00,2
41.960000,-87.920000,07:00,2
41.990000,-87.680000,06:00,2
42.010000,-87.830000,13:00,2
41.990000,-87.880000,13:00,2
41.990000,-87.880000,04:00,2
41.960000,-87.770000,06:00,2
42.020000,-87.670000,11:00,2
42.010000,-87.830000,15:00,2
41.960000,-87.780000,08:00,2
41.980000,-87.940000,16:00,2
42.000000,-87.690000,03:00,2
42.000000,-87.690000,04:00,2
41.970000,-87.650000,05:00,2
41.970000,-87.650000,06:00,2
42.010000,-87.870000,13:00,2
42.010000,-87.870000,08:00,2
41.970000,-87.650000,08:00,2
41.960000,-87.770000,09:00,2
41.990000,-87.880000,14:00,2
41.980000,-87.910000,14:00,2
41.960000,-87.890000,11:00,2
42.000000,-87.670000,06:00,2
42.000000,-87.700000,07:00,2
41.970000,-87.880000,09:00,2
42.000000,-87.700000,06:00,2
42.000000,-87.700000,05:00,2
41.980000,-87.910000,02:00,2
41.980000,-87.910000,07:00,2
41.980000,-87.870000,02:00,2
41.980000,-87.870000,14:00,2
41.990000,-87.880000,19:00,2
42.000000,-87.670000,08:00,2
41.980000,-87.870000,20:00,2
41.960000,-87.910000,23:00,2
41.990000,-87.680000,07:00,2
41.960000,-87.890000,09:00,2
41.970000,-87.680000,05:00,2
41.970000,-87.680000,06:00,2
41.960000,-87.780000,04:00,2
42.010000,-87.810000,14:00,2
41.980000,-87.870000,01:00,2
42.000000,-87.820000,14:00,2
41.990000,-87.750000,06:00,2
42.000000,-87.820000,04:00,2
41.980000,-87.710000,04:00,2
42.000000,-87.820000,02:00,2
41.970000,-87.800000,18:00,2
41.980000,-87.710000,03:00,2
42.010000,-87.690000,07:00,2
42.010000,-87.690000,10:00,2
41.990000,-87.750000,02:00,2
41.980000,-87.700000,08:00,2
41.960000,-87.640000,21:00,2
42.000000,-87.810000,16:00,2
41.970000,-87.730000,10:00,2
41.970000,-87.730000,08:00,2
41.960000,-87.720000,05:00,2
41.980000,-87.700000,03:00,2
41.990000,-87.740000,10:00,2
41.970000,-87.810000,08:00,2
41.990000,-87.810000,09:00,2
41.960000,-87.640000,17:00,2
41.960000,-87.640000,13:00,2
42.010000,-87.700000,08:00,2
42.000000,-87.810000,04:00,2
42.010000,-87.700000,09:00,2
42.010000,-87.700000,10:00,2
41.970000,-87.820000,00:00,2
41.970000,-87.820000,01:00,2
41.960000,-87.710000,11:00,2
41.970000,-87.820000,03:00,2
41.980000,-87.780000,05:00,2
41.980000,-87.780000,04:00,2
41.980000,-87.690000,05:00,2
41.980000,-87.780000,03:00,2
42.000000,-87.910000,05:00,2
41.950000,-87.820000,17:00,2
41.980000,-87.740000,11:00,2
41.990000,-87.790000,06:00,2
41.980000,-87.740000,13:00,2
41.990000,-87.790000,09:00,2
41.960000,-87.650000,09:00,2
41.970000,-87.790000,04:00,2
41.950000,-87.830000,18:00,2
41.980000,-87.730000,15:00,2
41.970000,-87.790000,08:00,2
42.010000,-87.670000,06:00,2
42.010000,-87.670000,09:00,2
41.950000,-87.840000,06:00,2
41.990000,-87.780000,08:00,2
41.980000,-87.720000,05:00,2
42.000000,-87.830000,16:00,2
41.980000,-87.720000,02:00,2
41.990000,-87.800000,01:00,2
41.970000,-87.760000,05:00,2
41.960000,-87.730000,05:00,2
42.000000,-87.830000,12:00,2
42.000000,-87.830000,07:00,2
41.980000,-87.770000,01:00,2
42.000000,-87.830000,02:00,2
42.000000,-87.830000,01:00,2
41.990000,-87.920000,12:00,2
41.990000,-87.760000,08:00,2
42.010000,-87.680000,08:00,2
42.000000,-87.800000,15:00,2
42.000000,-87.790000,18:00,2
41.950000,-87.790000,04:00,2
42.000000,-87.940000,22:00,2
41.980000,-87.680000,09:00,2
41.980000,-87.680000,07:00,2
41.960000,-87.660000,06:00,2
42.010000,-87.810000,16:00,2
41.990000,-87.700000,10:00,2
41.950000,-87.930000,03:00,2
41.970000,-87.710000,10:00,2
41.950000,-87.920000,18:00,2
42.010000,-87.810000,17:00,2
42.000000,-87.770000,16:00,2
41.980000,-87.850000,07:00,2
42.010000,-87.810000,21:00,2
41.980000,-87.860000,00:00,2
42.010000,-87.810000,22:00,2
41.960000,-87.860000,01:00,2
42.010000,-87.820000,03:00,2
41.960000,-87.860000,11:00,2
41.980000,-87.860000,15:00,2
41.960000,-87.860000,14:00,2
41.980000,-87.860000,17:00,2
41.970000,-87.840000,01:00,2
41.990000,-87.830000,02:00,2
41.950000,-87.900000,09:00,2
41.980000,-87.860000,19:00,2
41.960000,-87.860000,16:00,2
41.960000,-87.860000,18:00,2
42.000000,-87.710000,05:00,2
41.960000,-87.860000,20:00,2
41.950000,-87.900000,03:00,2
42.010000,-87.810000,15:00,2
41.990000,-87.820000,10:00,2
41.950000,-87.800000,11:00,2
42.000000,-87.780000,11:00,2
42.000000,-87.790000,17:00,2
41.970000,-87.820000,05:00,2
41.990000,-87.720000,06:00,2
41.960000,-87.810000,17:00,2
41.950000,-87.850000,00:00,2
41.950000,-87.850000,12:00,2
41.950000,-87.940000,02:00,2
41.960000,-87.840000,06:00,2
41.970000,-87.820000,07:00,2
41.980000,-87.690000,01:00,2
41.960000,-87.840000,17:00,2
41.960000,-87.850000,00:00,2
41.990000,-87.710000,08:00,2
42.000000,-87.790000,01:00,2
41.990000,-87.710000,05:00,2
42.010000,-87.780000,00:00,2
42.010000,-87.780000,01:00,2
41.950000,-87.940000,00:00,2
42.010000,-87.780000,15:00,2
42.010000,-87.780000,16:00,2
42.010000,-87.780000,21:00,2
42.010000,-87.790000,15:00,2
42.010000,-87.790000,22:00,2
41.990000,-87.820000,08:00,2
41.960000,-87.700000,09:00,2
41.950000,-87.930000,18:00,2
42.000000,-87.780000,14:00,2
41.960000,-87.850000,11:00,2
42.000000,-87.780000,13:00,2
42.000000,-87.660000,01:00,2
41.640000,-87.560000,00:00,2
41.740000,-87.680000,02:00,2
41.840000,-87.680000,04:00,2
41.690000,-87.640000,11:00,2
41.690000,-87.640000,15:00,2
41.830000,-87.740000,00:00,2
41.690000,-87.640000,17:00,2
41.690000,-87.640000,22:00,2
41.690000,-87.650000,00:00,2
41.690000,-87.650000,01:00,2
41.770000,-87.680000,02:00,2
41.830000,-87.720000,16:00,2
41.730000,-87.600000,00:00,2
41.830000,-87.720000,09:00,2
41.690000,-87.650000,04:00,2
41.830000,-87.720000,07:00,2
41.690000,-87.650000,10:00,2
41.770000,-87.690000,05:00,2
41.690000,-87.650000,19:00,2
41.690000,-87.650000,21:00,2
41.690000,-87.650000,23:00,2
41.830000,-87.660000,06:00,2
41.690000,-87.660000,08:00,2
41.830000,-87.660000,03:00,2
41.770000,-87.690000,08:00,2
41.730000,-87.590000,06:00,2
41.690000,-87.670000,03:00,2
41.830000,-87.650000,11:00,2
41.730000,-87.590000,05:00,2
41.770000,-87.700000,03:00,2
41.830000,-87.650000,04:00,2
41.830000,-87.650000,03:00,2
41.770000,-87.660000,19:00,2
41.730000,-87.600000,11:00,2
41.690000,-87.670000,08:00,2
41.840000,-87.690000,02:00,2
41.850000,-87.630000,09:00,2
41.690000,-87.620000,15:00,2
41.840000,-87.750000,18:00,2
41.770000,-87.610000,01:00,2
41.770000,-87.610000,05:00,2
41.690000,-87.630000,00:00,2
41.730000,-87.610000,06:00,2
41.840000,-87.740000,06:00,2
41.770000,-87.610000,11:00,2
41.840000,-87.740000,04:00,2
41.840000,-87.740000,01:00,2
41.840000,-87.730000,10:00,2
41.770000,-87.650000,03:00,2
41.730000,-87.600000,20:00,2
41.770000,-87.650000,06:00,2
41.840000,-87.720000,01:00,2
41.840000,-87.710000,11:00,2
41.770000,-87.650000,08:00,2
41.730000,-87.600000,19:00,2
41.840000,-87.710000,06:00,2
41.770000,-87.650000,11:00,2
41.770000,-87.650000,15:00,2
41.770000,-87.660000,01:00,2
41.770000,-87.660000,05:00,2
41.840000,-87.700000,03:00,2
41.840000,-87.700000,02:00,2
41.730000,-87.600000,16:00,2
41.770000,-87.660000,15:00,2
41.730000,-87.600000,14:00,2
41.690000,-87.670000,06:00,2
41.830000,-87.630000,01:00,2
41.850000,-87.660000,09:00,2
41.690000,-87.700000,03:00,2
41.820000,-87.660000,05:00,2
41.820000,-87.660000,04:00,2
41.820000,-87.660000,02:00,2
41.820000,-87.660000,01:00,2
41.820000,-87.660000,00:00,2
41.690000,-87.700000,04:00,2
41.820000,-87.650000,14:00,2
41.690000,-87.700000,05:00,2
41.820000,-87.650000,03:00,2
41.820000,-87.630000,09:00,2
41.820000,-87.630000,07:00,2
41.820000,-87.620000,18:00,2
41.690000,-87.700000,10:00,2
41.770000,-87.720000,02:00,2
41.730000,-87.570000,09:00,2
41.820000,-87.620000,01:00,2
41.690000,-87.710000,14:00,2
41.690000,-87.710000,21:00,2
41.690000,-87.720000,00:00,2
41.690000,-87.720000,01:00,2
41.730000,-87.570000,08:00,2
41.770000,-87.720000,10:00,2
41.820000,-87.600000,09:00,2
41.690000,-87.720000,12:00,2
41.690000,-87.720000,13:00,2
41.740000,-87.670000,23:00,2
41.810000,-87.770000,06:00,2
41.730000,-87.570000,07:00,2
41.690000,-87.730000,06:00,2
41.820000,-87.660000,10:00,2
41.770000,-87.710000,11:00,2
41.820000,-87.750000,09:00,2
41.730000,-87.580000,10:00,2
41.820000,-87.750000,06:00,2
41.770000,-87.700000,05:00,2
41.770000,-87.700000,07:00,2
41.770000,-87.700000,10:00,2
41.820000,-87.700000,17:00,2
41.770000,-87.700000,11:00,2
41.820000,-87.700000,15:00,2
41.820000,-87.700000,11:00,2
41.770000,-87.700000,17:00,2
41.690000,-87.680000,02:00,2
41.690000,-87.680000,04:00,2
41.730000,-87.590000,02:00,2
41.690000,-87.690000,03:00,2
41.820000,-87.690000,05:00,2
41.820000,-87.690000,04:00,2
41.820000,-87.690000,02:00,2
41.820000,-87.680000,18:00,2
41.820000,-87.680000,17:00,2
41.820000,-87.680000,16:00,2
41.820000,-87.680000,15:00,2
41.820000,-87.680000,11:00,2
41.820000,-87.680000,10:00,2
41.690000,-87.690000,09:00,2
41.820000,-87.680000,00:00,2
41.820000,-87.670000,10:00,2
41.820000,-87.670000,09:00,2
41.690000,-87.690000,12:00,2
41.690000,-87.690000,13:00,2
41.770000,-87.710000,09:00,2
41.850000,-87.660000,06:00,2
41.850000,-87.670000,08:00,2
41.810000,-87.720000,19:00,2
41.680000,-87.690000,16:00,2
41.680000,-87.690000,18:00,2
41.680000,-87.690000,21:00,2
41.860000,-87.730000,10:00,2
41.860000,-87.730000,05:00,2
41.780000,-87.750000,08:00,2
41.860000,-87.730000,00:00,2
41.860000,-87.720000,07:00,2
41.860000,-87.720000,06:00,2
41.680000,-87.710000,06:00,2
41.860000,-87.710000,11:00,2
41.860000,-87.710000,10:00,2
41.860000,-87.710000,07:00,2
41.760000,-87.730000,16:00,2
41.680000,-87.710000,12:00,2
41.680000,-87.710000,14:00,2
41.860000,-87.700000,04:00,2
41.760000,-87.740000,02:00,2
41.730000,-87.690000,01:00,2
41.730000,-87.690000,00:00,2
41.860000,-87.680000,07:00,2
41.860000,-87.680000,06:00,2
41.680000,-87.720000,00:00,2
41.860000,-87.680000,05:00,2
41.680000,-87.720000,03:00,2
41.730000,-87.680000,22:00,2
41.680000,-87.720000,11:00,2
41.760000,-87.740000,07:00,2
41.860000,-87.680000,04:00,2
41.730000,-87.680000,18:00,2
41.860000,-87.740000,03:00,2
41.680000,-87.690000,13:00,2
41.860000,-87.680000,01:00,2
41.860000,-87.740000,05:00,2
41.760000,-87.710000,02:00,2
41.870000,-87.790000,07:00,2
41.870000,-87.790000,04:00,2
41.760000,-87.710000,05:00,2
41.680000,-87.660000,14:00,2
41.760000,-87.710000,12:00,2
41.730000,-87.700000,12:00,2
41.680000,-87.660000,23:00,2
41.760000,-87.710000,14:00,2
41.680000,-87.680000,00:00,2
41.760000,-87.710000,21:00,2
41.680000,-87.680000,04:00,2
41.730000,-87.700000,04:00,2
41.760000,-87.710000,23:00,2
41.860000,-87.780000,17:00,2
41.680000,-87.680000,12:00,2
41.860000,-87.770000,18:00,2
41.680000,-87.680000,17:00,2
41.860000,-87.760000,16:00,2
41.760000,-87.720000,17:00,2
41.860000,-87.760000,08:00,2
41.860000,-87.760000,04:00,2
41.680000,-87.690000,02:00,2
41.860000,-87.750000,09:00,2
41.860000,-87.750000,03:00,2
41.860000,-87.750000,02:00,2
41.860000,-87.750000,01:00,2
41.680000,-87.690000,11:00,2
41.860000,-87.740000,06:00,2
41.680000,-87.720000,16:00,2
41.730000,-87.680000,17:00,2
41.850000,-87.670000,09:00,2
41.730000,-87.650000,11:00,2
41.770000,-87.570000,05:00,2
41.850000,-87.730000,09:00,2
41.730000,-87.620000,08:00,2
41.690000,-87.590000,12:00,2
41.850000,-87.730000,01:00,2
41.730000,-87.610000,23:00,2
41.770000,-87.590000,05:00,2
41.730000,-87.610000,20:00,2
41.690000,-87.610000,08:00,2
41.770000,-87.600000,01:00,2
41.850000,-87.710000,10:00,2
41.850000,-87.710000,09:00,2
41.850000,-87.710000,08:00,2
41.690000,-87.620000,00:00,2
41.850000,-87.710000,04:00,2
41.850000,-87.710000,00:00,2
41.850000,-87.700000,10:00,2
41.770000,-87.600000,02:00,2
41.850000,-87.700000,08:00,2
41.850000,-87.700000,04:00,2
41.850000,-87.700000,01:00,2
41.850000,-87.690000,10:00,2
41.850000,-87.690000,09:00,2
41.850000,-87.690000,07:00,2
41.730000,-87.610000,17:00,2
41.850000,-87.690000,04:00,2
41.770000,-87.600000,10:00,2
41.690000,-87.620000,14:00,2
41.850000,-87.670000,10:00,2
41.770000,-87.570000,02:00,2
41.850000,-87.740000,11:00,2
41.760000,-87.740000,12:00,2
41.850000,-87.750000,02:00,2
41.860000,-87.670000,06:00,2
41.680000,-87.720000,20:00,2
41.680000,-87.730000,00:00,2
41.760000,-87.740000,15:00,2
41.860000,-87.660000,03:00,2
41.860000,-87.640000,06:00,2
41.760000,-87.740000,21:00,2
41.760000,-87.740000,22:00,2
41.730000,-87.670000,11:00,2
41.760000,-87.750000,11:00,2
41.730000,-87.670000,06:00,2
41.680000,-87.730000,22:00,2
41.730000,-87.660000,18:00,2
41.860000,-87.630000,07:00,2
41.730000,-87.660000,14:00,2
41.860000,-87.610000,21:00,2
41.730000,-87.660000,12:00,2
41.860000,-87.610000,18:00,2
41.760000,-87.750000,21:00,2
41.860000,-87.610000,17:00,2
41.760000,-87.800000,00:00,2
41.860000,-87.610000,04:00,2
41.860000,-87.610000,00:00,2
41.850000,-87.750000,23:00,2
41.760000,-87.800000,02:00,2
41.850000,-87.750000,19:00,2
41.760000,-87.800000,14:00,2
41.760000,-87.800000,23:00,2
41.690000,-87.560000,21:00,2
41.810000,-87.730000,06:00,2
41.810000,-87.720000,18:00,2
41.760000,-87.700000,23:00,2
41.780000,-87.660000,11:00,2
41.700000,-87.720000,18:00,2
41.780000,-87.660000,14:00,2
41.780000,-87.660000,15:00,2
41.700000,-87.720000,23:00,2
41.780000,-87.660000,16:00,2
41.780000,-87.660000,18:00,2
41.720000,-87.610000,13:00,2
41.780000,-87.670000,13:00,2
41.710000,-87.560000,20:00,2
41.720000,-87.610000,11:00,2
41.780000,-87.680000,00:00,2
41.780000,-87.680000,01:00,2
41.780000,-87.680000,05:00,2
41.710000,-87.570000,06:00,2
41.710000,-87.570000,09:00,2
41.780000,-87.680000,18:00,2
41.790000,-87.690000,04:00,2
41.780000,-87.690000,02:00,2
41.790000,-87.680000,10:00,2
41.780000,-87.690000,03:00,2
41.710000,-87.570000,20:00,2
41.790000,-87.670000,15:00,2
41.720000,-87.610000,05:00,2
41.720000,-87.610000,03:00,2
41.790000,-87.670000,07:00,2
41.790000,-87.670000,06:00,2
41.790000,-87.670000,05:00,2
41.790000,-87.660000,10:00,2
41.720000,-87.610000,02:00,2
41.790000,-87.710000,08:00,2
41.790000,-87.710000,11:00,2
41.790000,-87.660000,07:00,2
41.780000,-87.660000,10:00,2
41.720000,-87.620000,12:00,2
41.790000,-87.810000,06:00,2
41.790000,-87.810000,05:00,2
41.780000,-87.650000,02:00,2
41.790000,-87.790000,10:00,2
41.790000,-87.790000,08:00,2
41.780000,-87.650000,04:00,2
41.700000,-87.700000,21:00,2
41.700000,-87.700000,22:00,2
41.790000,-87.790000,03:00,2
41.790000,-87.780000,10:00,2
41.790000,-87.780000,05:00,2
41.790000,-87.780000,01:00,2
41.700000,-87.700000,23:00,2
41.790000,-87.770000,07:00,2
41.790000,-87.770000,05:00,2
41.790000,-87.760000,08:00,2
41.790000,-87.760000,07:00,2
41.790000,-87.760000,05:00,2
41.790000,-87.740000,08:00,2
41.780000,-87.650000,16:00,2
41.780000,-87.650000,17:00,2
41.790000,-87.740000,05:00,2
41.790000,-87.730000,09:00,2
41.790000,-87.720000,11:00,2
41.790000,-87.720000,09:00,2
41.720000,-87.610000,20:00,2
41.720000,-87.610000,17:00,2
41.790000,-87.720000,01:00,2
41.790000,-87.660000,08:00,2
41.720000,-87.610000,00:00,2
41.720000,-87.620000,17:00,2
41.780000,-87.710000,07:00,2
41.780000,-87.710000,16:00,2
41.710000,-87.690000,23:00,2
41.780000,-87.720000,00:00,2
41.780000,-87.790000,00:00,2
41.780000,-87.780000,17:00,2
41.780000,-87.780000,16:00,2
41.780000,-87.720000,01:00,2
41.720000,-87.590000,08:00,2
41.780000,-87.780000,10:00,2
41.780000,-87.720000,06:00,2
41.720000,-87.580000,12:00,2
41.780000,-87.720000,08:00,2
41.780000,-87.780000,01:00,2
41.780000,-87.720000,15:00,2
41.780000,-87.720000,16:00,2
41.720000,-87.580000,10:00,2
41.780000,-87.720000,18:00,2
41.780000,-87.770000,07:00,2
41.780000,-87.770000,06:00,2
41.780000,-87.730000,09:00,2
41.720000,-87.580000,05:00,2
41.720000,-87.570000,18:00,2
41.780000,-87.770000,02:00,2
41.780000,-87.770000,01:00,2
41.780000,-87.770000,00:00,2
41.780000,-87.740000,04:00,2
41.780000,-87.740000,05:00,2
41.720000,-87.580000,04:00,2
41.780000,-87.740000,10:00,2
41.780000,-87.710000,11:00,2
41.780000,-87.800000,12:00,2
41.710000,-87.580000,21:00,2
41.780000,-87.800000,21:00,2
41.720000,-87.600000,23:00,2
41.780000,-87.700000,01:00,2
41.780000,-87.700000,02:00,2
41.720000,-87.600000,21:00,2
41.790000,-87.650000,02:00,2
41.710000,-87.660000,10:00,2
41.710000,-87.670000,01:00,2
41.790000,-87.630000,05:00,2
41.790000,-87.620000,10:00,2
41.710000,-87.670000,02:00,2
41.720000,-87.600000,17:00,2
41.780000,-87.700000,10:00,2
41.790000,-87.620000,05:00,2
41.720000,-87.600000,15:00,2
41.780000,-87.700000,15:00,2
41.710000,-87.680000,06:00,2
41.790000,-87.620000,02:00,2
41.710000,-87.680000,17:00,2
41.790000,-87.610000,06:00,2
41.780000,-87.700000,18:00,2
41.790000,-87.600000,15:00,2
41.780000,-87.710000,02:00,2
41.710000,-87.690000,11:00,2
41.790000,-87.600000,04:00,2
41.790000,-87.600000,03:00,2
41.790000,-87.580000,09:00,2
41.790000,-87.580000,07:00,2
41.710000,-87.690000,15:00,2
41.780000,-87.800000,23:00,2
41.800000,-87.610000,03:00,2
41.720000,-87.620000,21:00,2
41.810000,-87.720000,15:00,2
41.810000,-87.670000,03:00,2
41.700000,-87.570000,21:00,2
41.770000,-87.780000,21:00,2
41.810000,-87.660000,04:00,2
41.770000,-87.790000,00:00,2
41.700000,-87.580000,16:00,2
41.810000,-87.650000,12:00,2
41.770000,-87.790000,02:00,2
41.810000,-87.650000,01:00,2
41.810000,-87.620000,23:00,2
41.700000,-87.590000,08:00,2
41.700000,-87.610000,00:00,2
41.700000,-87.610000,01:00,2
41.810000,-87.620000,04:00,2
41.810000,-87.620000,03:00,2
41.810000,-87.620000,02:00,2
41.770000,-87.790000,03:00,2
41.810000,-87.610000,13:00,2
41.810000,-87.610000,11:00,2
41.720000,-87.680000,11:00,2
41.700000,-87.610000,10:00,2
41.700000,-87.620000,00:00,2
41.810000,-87.610000,01:00,2
41.810000,-87.590000,09:00,2
41.810000,-87.590000,07:00,2
41.810000,-87.590000,06:00,2
41.810000,-87.590000,01:00,2
41.800000,-87.800000,10:00,2
41.800000,-87.800000,07:00,2
41.700000,-87.620000,05:00,2
41.770000,-87.780000,17:00,2
41.720000,-87.690000,13:00,2
41.800000,-87.800000,01:00,2
41.700000,-87.570000,20:00,2
41.690000,-87.730000,14:00,2
41.810000,-87.720000,12:00,2
41.770000,-87.720000,17:00,2
41.810000,-87.710000,07:00,2
41.690000,-87.730000,22:00,2
41.690000,-87.730000,23:00,2
41.810000,-87.710000,04:00,2
41.700000,-87.560000,00:00,2
41.770000,-87.750000,07:00,2
41.810000,-87.700000,10:00,2
41.770000,-87.750000,09:00,2
41.770000,-87.760000,00:00,2
41.770000,-87.760000,01:00,2
41.810000,-87.700000,05:00,2
41.720000,-87.690000,22:00,2
41.810000,-87.690000,05:00,2
41.810000,-87.680000,23:00,2
41.810000,-87.680000,21:00,2
41.810000,-87.680000,19:00,2
41.810000,-87.680000,18:00,2
41.720000,-87.690000,20:00,2
41.700000,-87.560000,18:00,2
41.810000,-87.680000,12:00,2
41.700000,-87.570000,04:00,2
41.700000,-87.570000,05:00,2
41.720000,-87.690000,14:00,2
41.770000,-87.760000,18:00,2
41.770000,-87.760000,23:00,2
41.770000,-87.780000,00:00,2
41.800000,-87.800000,03:00,2
41.720000,-87.680000,01:00,2
41.700000,-87.690000,11:00,2
41.800000,-87.680000,15:00,2
41.700000,-87.660000,03:00,2
41.800000,-87.680000,05:00,2
41.800000,-87.680000,02:00,2
41.800000,-87.680000,01:00,2
41.780000,-87.610000,07:00,2
41.780000,-87.610000,10:00,2
41.780000,-87.620000,02:00,2
41.800000,-87.660000,06:00,2
41.800000,-87.660000,05:00,2
41.800000,-87.660000,04:00,2
41.800000,-87.660000,03:00,2
41.800000,-87.660000,02:00,2
41.720000,-87.640000,04:00,2
41.700000,-87.670000,10:00,2
41.700000,-87.670000,23:00,2
41.720000,-87.620000,23:00,2
41.700000,-87.680000,03:00,2
41.780000,-87.620000,16:00,2
41.800000,-87.630000,17:00,2
41.800000,-87.630000,12:00,2
41.700000,-87.680000,13:00,2
41.700000,-87.680000,16:00,2
41.700000,-87.680000,19:00,2
41.780000,-87.630000,02:00,2
41.800000,-87.630000,03:00,2
41.780000,-87.630000,03:00,2
41.800000,-87.620000,04:00,2
41.800000,-87.620000,02:00,2
41.780000,-87.630000,04:00,2
41.800000,-87.680000,14:00,2
41.780000,-87.610000,01:00,2
41.700000,-87.620000,07:00,2
41.780000,-87.600000,10:00,2
41.800000,-87.780000,12:00,2
41.770000,-87.790000,15:00,2
41.700000,-87.620000,18:00,2
41.800000,-87.770000,19:00,2
41.700000,-87.620000,23:00,2
41.800000,-87.760000,22:00,2
41.700000,-87.630000,00:00,2
41.800000,-87.760000,15:00,2
41.770000,-87.810000,01:00,2
41.700000,-87.630000,12:00,2
41.700000,-87.630000,13:00,2
41.800000,-87.740000,18:00,2
41.700000,-87.630000,18:00,2
41.770000,-87.810000,03:00,2
41.770000,-87.810000,06:00,2
41.770000,-87.810000,10:00,2
41.700000,-87.640000,12:00,2
41.800000,-87.730000,06:00,2
41.800000,-87.730000,05:00,2
41.720000,-87.660000,03:00,2
41.720000,-87.660000,02:00,2
41.780000,-87.590000,07:00,2
41.800000,-87.710000,07:00,2
41.800000,-87.710000,05:00,2
41.700000,-87.650000,02:00,2
41.780000,-87.600000,01:00,2
41.780000,-87.600000,02:00,2
41.700000,-87.650000,09:00,2
41.700000,-87.650000,21:00,2
41.870000,-87.790000,11:00,2
41.860000,-87.730000,03:00,2
41.750000,-87.690000,07:00,2
41.930000,-87.730000,09:00,2
41.930000,-87.730000,07:00,2
41.930000,-87.730000,06:00,2
41.930000,-87.730000,04:00,2
41.660000,-87.640000,02:00,2
41.930000,-87.690000,09:00,2
41.930000,-87.690000,07:00,2
41.930000,-87.680000,10:00,2
41.740000,-87.610000,03:00,2
41.750000,-87.660000,20:00,2
41.930000,-87.660000,10:00,2
41.930000,-87.660000,09:00,2
41.930000,-87.660000,08:00,2
41.930000,-87.660000,06:00,2
41.930000,-87.660000,05:00,2
41.660000,-87.640000,11:00,2
41.930000,-87.650000,09:00,2
41.740000,-87.610000,02:00,2
41.740000,-87.600000,21:00,2
41.660000,-87.640000,19:00,2
41.920000,-87.810000,05:00,2
41.660000,-87.640000,21:00,2
41.920000,-87.800000,10:00,2
41.660000,-87.640000,23:00,2
41.920000,-87.800000,07:00,2
41.740000,-87.600000,20:00,2
41.920000,-87.800000,04:00,2
41.920000,-87.800000,03:00,2
41.660000,-87.650000,01:00,2
41.920000,-87.790000,07:00,2
41.660000,-87.640000,00:00,2
41.660000,-87.630000,21:00,2
41.920000,-87.790000,04:00,2
41.930000,-87.740000,06:00,2
41.750000,-87.620000,06:00,2
41.660000,-87.570000,23:00,2
41.930000,-87.820000,01:00,2
41.660000,-87.620000,00:00,2
41.660000,-87.620000,02:00,2
41.930000,-87.810000,06:00,2
41.750000,-87.620000,12:00,2
41.750000,-87.620000,13:00,2
41.750000,-87.640000,06:00,2
41.660000,-87.620000,15:00,2
41.740000,-87.620000,01:00,2
41.740000,-87.610000,23:00,2
